Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  [88] global constructors keyed to _ZN13PsCourseworkI7AppArgsC2EiPPc [115] PsCourseworkI::operator==(PsCourseworkI::Size const&, PsCourseworkI::Size const&) [76] std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_M_deallocate(unsigned int*, unsigned long)
  [89] global constructors keyed to _ZN13PsCourseworkI7BmpFileC2ESs [58] __gnu_cxx::new_allocator<PsCourseworkI::Cell>::deallocate(PsCourseworkI::Cell*, unsigned long) [45] std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_M_get_Tp_allocator()
  [90] global constructors keyed to _ZN13PsCourseworkI7PpmFileC2ERKSsRKNS_4SizeEj [59] __gnu_cxx::new_allocator<PsCourseworkI::Cell>::allocate(unsigned long, void const*) [132] std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_Vector_base()
  [91] global constructors keyed to _ZN13PsCourseworkI9AppConfig5PrintEv [60] __gnu_cxx::new_allocator<PsCourseworkI::Cell>::new_allocator(__gnu_cxx::new_allocator<PsCourseworkI::Cell> const&) [133] std::_Vector_base<unsigned int, std::allocator<unsigned int> >::~_Vector_base()
  [92] global constructors keyed to _ZN13PsCourseworkI9LandscapeC2ERKNS_9AppConfigE [61] __gnu_cxx::new_allocator<PsCourseworkI::Cell>::new_allocator() [51] std::__miter_base<unsigned int*, false>::__b(unsigned int*)
  [93] global constructors keyed to main [47] __gnu_cxx::new_allocator<PsCourseworkI::Cell>::~new_allocator() [43] std::__niter_base<unsigned int*, false>::__b(unsigned int*)
  [94] __static_initialization_and_destruction_0(int, int) [116] __gnu_cxx::new_allocator<unsigned int>::deallocate(unsigned int*, unsigned long) [77] unsigned int* std::__uninitialized_copy<true>::uninitialized_copy<unsigned int*, unsigned int*>(unsigned int*, unsigned int*, unsigned int*)
  [95] __static_initialization_and_destruction_0(int, int) [117] __gnu_cxx::new_allocator<unsigned int>::allocate(unsigned long, void const*) [13] void std::__uninitialized_fill_n<false>::uninitialized_fill_n<PsCourseworkI::Cell*, unsigned long, PsCourseworkI::Cell>(PsCourseworkI::Cell*, unsigned long, PsCourseworkI::Cell const&)
  [96] __static_initialization_and_destruction_0(int, int) [118] __gnu_cxx::new_allocator<unsigned int>::new_allocator() [134] void std::__uninitialized_fill_n<true>::uninitialized_fill_n<unsigned int*, unsigned long, unsigned int>(unsigned int*, unsigned long, unsigned int const&)
  [97] __static_initialization_and_destruction_0(int, int) [119] __gnu_cxx::new_allocator<unsigned int>::~new_allocator() [14] std::vector<PsCourseworkI::Cell, std::allocator<PsCourseworkI::Cell> >::_M_fill_initialize(unsigned long, PsCourseworkI::Cell const&)
  [98] __static_initialization_and_destruction_0(int, int) [62] __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >::__normal_iterator(unsigned int* const&) [7] std::vector<PsCourseworkI::Cell, std::allocator<PsCourseworkI::Cell> >::vector(unsigned long, PsCourseworkI::Cell const&, std::allocator<PsCourseworkI::Cell> const&)
  [99] __static_initialization_and_destruction_0(int, int) [120] __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >::difference_type __gnu_cxx::operator-<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > > const&, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > > const&) [78] std::vector<PsCourseworkI::Cell, std::allocator<PsCourseworkI::Cell> >::~vector()
 [100] __static_initialization_and_destruction_0(int, int) [121] PsCourseworkI::AppConfigReader::GetConfig() const [4] std::vector<PsCourseworkI::Cell, std::allocator<PsCourseworkI::Cell> >::operator[](unsigned long)
 [101] __static_initialization_and_destruction_0(int, int) [122] PsCourseworkI::AppArgs::GetCfgFilename() const [135] std::vector<unsigned int, std::allocator<unsigned int> >::_M_fill_insert(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned long, unsigned int const&)
  [46] PsCourseworkI::AppConfigReader::StringToInt(std::string const&) [123] PsCourseworkI::AppArgs::GetLwMaskFilename() const [136] std::vector<unsigned int, std::allocator<unsigned int> >::_M_erase_at_end(unsigned int*)
  [34] PsCourseworkI::AppConfigReader::RemoveComment(std::string&) [37] PsCourseworkI::Array2D<PsCourseworkI::Cell>::GetSize() const [137] std::vector<unsigned int, std::allocator<unsigned int> >::end()
  [42] PsCourseworkI::AppConfigReader::StringToDouble(std::string const&) [11] PsCourseworkI::Array2D<PsCourseworkI::Cell>::operator()(unsigned int, unsigned int) const [138] std::vector<unsigned int, std::allocator<unsigned int> >::begin()
 [102] PsCourseworkI::AppConfigReader::AppConfigReader(std::string const&) [124] PsCourseworkI::Array2D<unsigned int>::GetSize() const [139] std::vector<unsigned int, std::allocator<unsigned int> >::clear()
   [8] PsCourseworkI::LandscapePpmWriter::Write(std::string const&) [20] PsCourseworkI::Array2D<unsigned int>::operator()(unsigned int, unsigned int) const [140] std::vector<unsigned int, std::allocator<unsigned int> >::insert(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned long, unsigned int const&)
 [103] PsCourseworkI::LandscapePpmWriter::LandscapePpmWriter(PsCourseworkI::Landscape&) [125] PsCourseworkI::BmpFile::GetArray() const [141] std::vector<unsigned int, std::allocator<unsigned int> >::resize(unsigned long, unsigned int)
  [56] PsCourseworkI::Cell::Cell() [41] PsCourseworkI::Landscape::GetArray() const [142] std::vector<unsigned int, std::allocator<unsigned int> >::vector()
 [104] PsCourseworkI::Cell::Cell(bool, double, double) [63] __gnu_cxx::new_allocator<PsCourseworkI::Cell>::max_size() const [143] std::vector<unsigned int, std::allocator<unsigned int> >::~vector()
  [36] PsCourseworkI::Size::Size(unsigned int, unsigned int) [52] __gnu_cxx::new_allocator<unsigned int>::max_size() const [32] std::vector<unsigned int, std::allocator<unsigned int> >::operator[](unsigned long)
 [105] PsCourseworkI::Size::operator=(PsCourseworkI::Size const&) [48] __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >::base() const [18] void std::_Construct<PsCourseworkI::Cell, PsCourseworkI::Cell>(PsCourseworkI::Cell*, PsCourseworkI::Cell const&)
  [12] PsCourseworkI::Pixel::Pixel(unsigned char, unsigned char, unsigned char) [64] std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_M_get_Tp_allocator() const [144] __gnu_cxx::__enable_if<std::__is_scalar<unsigned int>::__value, unsigned int*>::__type std::__fill_n_a<unsigned int*, unsigned long, unsigned int>(unsigned int*, unsigned long, unsigned int const&)
 [106] PsCourseworkI::AppArgs::AppArgs(int, char**) [22] std::vector<PsCourseworkI::Cell, std::allocator<PsCourseworkI::Cell> >::operator[](unsigned long) const [79] unsigned int* std::__copy_move_a<false, unsigned int*, unsigned int*>(unsigned int*, unsigned int*, unsigned int*)
 [107] PsCourseworkI::AppArgs::~AppArgs() [126] std::vector<unsigned int, std::allocator<unsigned int> >::_M_check_len(unsigned long, char const*) const [80] unsigned int* std::__copy_move_a2<false, unsigned int*, unsigned int*>(unsigned int*, unsigned int*, unsigned int*)
   [6] PsCourseworkI::Array2D<PsCourseworkI::Cell>::Array2D(PsCourseworkI::Size) [44] std::vector<unsigned int, std::allocator<unsigned int> >::size() const [81] unsigned int* std::uninitialized_copy<unsigned int*, unsigned int*>(unsigned int*, unsigned int*, unsigned int*)
  [57] PsCourseworkI::Array2D<PsCourseworkI::Cell>::~Array2D() [65] std::vector<unsigned int, std::allocator<unsigned int> >::max_size() const [15] void std::uninitialized_fill_n<PsCourseworkI::Cell*, unsigned long, PsCourseworkI::Cell>(PsCourseworkI::Cell*, unsigned long, PsCourseworkI::Cell const&)
   [3] PsCourseworkI::Array2D<PsCourseworkI::Cell>::operator()(unsigned int, unsigned int) [21] std::vector<unsigned int, std::allocator<unsigned int> >::operator[](unsigned long) const [145] void std::uninitialized_fill_n<unsigned int*, unsigned long, unsigned int>(unsigned int*, unsigned long, unsigned int const&)
 [108] PsCourseworkI::Array2D<unsigned int>::Resize(PsCourseworkI::Size const&) [66] std::allocator<PsCourseworkI::Cell>::allocator() [82] unsigned int* std::__uninitialized_copy_a<unsigned int*, unsigned int*, unsigned int>(unsigned int*, unsigned int*, unsigned int*, std::allocator<unsigned int>&)
 [109] PsCourseworkI::Array2D<unsigned int>::Array2D() [67] std::allocator<PsCourseworkI::Cell>::allocator(std::allocator<PsCourseworkI::Cell> const&) [83] unsigned int* std::__uninitialized_move_a<unsigned int*, unsigned int*, std::allocator<unsigned int> >(unsigned int*, unsigned int*, unsigned int*, std::allocator<unsigned int>&)
 [110] PsCourseworkI::Array2D<unsigned int>::~Array2D() [49] std::allocator<PsCourseworkI::Cell>::~allocator() [16] void std::__uninitialized_fill_n_a<PsCourseworkI::Cell*, unsigned long, PsCourseworkI::Cell, PsCourseworkI::Cell>(PsCourseworkI::Cell*, unsigned long, PsCourseworkI::Cell const&, std::allocator<PsCourseworkI::Cell>&)
  [31] PsCourseworkI::Array2D<unsigned int>::operator()(unsigned int, unsigned int) [127] std::allocator<unsigned int>::allocator() [146] void std::__uninitialized_fill_n_a<unsigned int*, unsigned long, unsigned int, unsigned int>(unsigned int*, unsigned long, unsigned int const&, std::allocator<unsigned int>&)
 [111] PsCourseworkI::BmpFile::BmpFile(std::string) [128] std::allocator<unsigned int>::~allocator() [147] unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&)
 [112] PsCourseworkI::BmpFile::~BmpFile() [68] unsigned int* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<unsigned int>(unsigned int const*, unsigned int const*, unsigned int*) [84] unsigned int* std::copy<unsigned int*, unsigned int*>(unsigned int*, unsigned int*, unsigned int*)
   [9] PsCourseworkI::PpmFile::WritePixel(PsCourseworkI::Pixel const&) [69] void std::_Destroy_aux<true>::__destroy<PsCourseworkI::Cell*>(PsCourseworkI::Cell*, PsCourseworkI::Cell*) [148] unsigned int* std::fill_n<unsigned int*, unsigned long, unsigned int>(unsigned int*, unsigned long, unsigned int const&)
  [38] PsCourseworkI::PpmFile::Finalise() [53] void std::_Destroy_aux<true>::__destroy<unsigned int*>(unsigned int*, unsigned int*) [85] void std::_Destroy<PsCourseworkI::Cell*>(PsCourseworkI::Cell*, PsCourseworkI::Cell*)
  [39] PsCourseworkI::PpmFile::PpmFile(std::string const&, PsCourseworkI::Size const&, unsigned int) [70] std::_Vector_base<PsCourseworkI::Cell, std::allocator<PsCourseworkI::Cell> >::_M_allocate(unsigned long) [86] void std::_Destroy<PsCourseworkI::Cell*, PsCourseworkI::Cell>(PsCourseworkI::Cell*, PsCourseworkI::Cell*, std::allocator<PsCourseworkI::Cell>&)
  [40] PsCourseworkI::PpmFile::~PpmFile() [71] std::_Vector_base<PsCourseworkI::Cell, std::allocator<PsCourseworkI::Cell> >::_Vector_impl::_Vector_impl(std::allocator<PsCourseworkI::Cell> const&) [54] void std::_Destroy<unsigned int*>(unsigned int*, unsigned int*)
 [113] PsCourseworkI::AppConfig::Print() [72] std::_Vector_base<PsCourseworkI::Cell, std::allocator<PsCourseworkI::Cell> >::_Vector_impl::~_Vector_impl() [55] void std::_Destroy<unsigned int*, unsigned int>(unsigned int*, unsigned int*, std::allocator<unsigned int>&)
  [19] PsCourseworkI::Landscape::ApplyRandomHares(double) [73] std::_Vector_base<PsCourseworkI::Cell, std::allocator<PsCourseworkI::Cell> >::_M_deallocate(PsCourseworkI::Cell*, unsigned long) [33] bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*)
  [10] PsCourseworkI::Landscape::ApplyRandomPumas(double) [50] std::_Vector_base<PsCourseworkI::Cell, std::allocator<PsCourseworkI::Cell> >::_M_get_Tp_allocator() [35] std::operator|(std::_Ios_Openmode, std::_Ios_Openmode)
  [17] PsCourseworkI::Landscape::ApplyLandWaterMask(PsCourseworkI::Array2D<unsigned int> const&) [74] std::_Vector_base<PsCourseworkI::Cell, std::allocator<PsCourseworkI::Cell> >::_Vector_base(unsigned long, std::allocator<PsCourseworkI::Cell> const&) [30] operator new(unsigned long, void*)
   [2] PsCourseworkI::Landscape::Update() [75] std::_Vector_base<PsCourseworkI::Cell, std::allocator<PsCourseworkI::Cell> >::~_Vector_base()
  [25] PsCourseworkI::Landscape::InitHalos() [129] std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_M_allocate(unsigned long)
